ID,Category,skills_str,skill_count
18187364,INFORMATION-TECHNOLOGY,"auditing, linux, oracle, shell, sql, statistics, training, unix",8
83816738,INFORMATION-TECHNOLOGY,"agile, aws, bootstrap, communication, css, git, github, html, java, javascript, jenkins, jquery, linux, mongodb, mysql, nosql, oracle, php, postgresql, project management, prototyping, rest, sales, scrum, spring, sql, training",27
20824105,INFORMATION-TECHNOLOGY,"aws, bash, communication, linux, oracle, python, spring",7
33381211,INFORMATION-TECHNOLOGY,"agile, api, aws, customer service, forecasting, leadership, marketing, oracle, sales, sql",10
16533554,INFORMATION-TECHNOLOGY,"communication, illustrator, photoshop, project management, training",5
20879311,INFORMATION-TECHNOLOGY,"analytics, compliance, leadership, negotiation, project management, risk management, sql, strategic planning",8
31111279,INFORMATION-TECHNOLOGY,"accounting, api, clinical, communication, hr, hris, leadership, medical, onboarding, payroll, project management, sql, training, unix",14
17111768,INFORMATION-TECHNOLOGY,"accounting, budgeting, communication, compliance, customer service, leadership, linux, oracle, project management, sap, sql, training, unix",13
11584809,INFORMATION-TECHNOLOGY,"communication, electrical, leadership, linux, mechanical, project management, training",7
20408458,INFORMATION-TECHNOLOGY,"communication, leadership, training",3
91121135,INFORMATION-TECHNOLOGY,"communication, excel, payroll, sap, statistics, training",6
24230851,INFORMATION-TECHNOLOGY,"communication, customer service, excel, leadership, quality control, recruitment, training",7
40018190,INFORMATION-TECHNOLOGY,"accounting, customer service, sap",3
16186411,INFORMATION-TECHNOLOGY,"agile, bootstrap, css, electrical, excel, github, html, java, javascript, jquery, mysql, scrum, sql",13
29975124,INFORMATION-TECHNOLOGY,"communication, html, leadership, oracle, php, project management, shell, sql, training, unix",10
26746496,INFORMATION-TECHNOLOGY,"agile, bootstrap, css, electrical, excel, github, html, java, javascript, jquery, mysql, scrum, sql",13
89413122,INFORMATION-TECHNOLOGY,"budgeting, data analysis, project management, spring, training",5
12334140,INFORMATION-TECHNOLOGY,"accounting, communication, marketing, risk management, statistics, training",6
10641230,INFORMATION-TECHNOLOGY,"budgeting, css, electrical, html, java, javascript, linux, marketing, medical, php, project management, prototyping, training",13
10265057,INFORMATION-TECHNOLOGY,"big data, communication, electrical, excel, java, matlab, python, sql, statistics",9
30223363,INFORMATION-TECHNOLOGY,"analytics, communication, crm, data analysis, html, java, linux, marketing, mysql, oracle, perl, php, project management, quality control, sap, sql, training",17
15791766,INFORMATION-TECHNOLOGY,"agile, budgeting, communication, customer service, problem solving, project management, quality control",7
29075857,INFORMATION-TECHNOLOGY,"communication, data analysis, etl, excel, leadership, marketing, negotiation, oracle, project management, quality control, sql, strategic planning, training",13
12763627,INFORMATION-TECHNOLOGY,"analytics, bootstrap, communication, css, github, html, javascript, jquery, medical, mysql, oracle, sap, sql, tax",14
39718499,INFORMATION-TECHNOLOGY,"communication, customer service, leadership, marketing, sales",5
27058381,INFORMATION-TECHNOLOGY,"analytics, auditing, communication, compliance, diagnosis, excel, problem solving, project management, r, risk management, tax, training",12
25857360,INFORMATION-TECHNOLOGY,"accounting, communication, compliance, customer service, excel, hipaa, training",7
26768723,INFORMATION-TECHNOLOGY,"css, linux, onboarding, training",4
31243710,INFORMATION-TECHNOLOGY,"compliance, crm, erp, excel, hipaa, linux, medical, mysql, project management, quickbooks, solidworks, sql",12
15297298,INFORMATION-TECHNOLOGY,"accounting, banking, budgeting, clinical, communication, compliance, employee relations, excel, hipaa, leadership, marketing, medical, patient care, performance management, project management, strategic planning, training",17
27295996,INFORMATION-TECHNOLOGY,"azure, budgeting, communication, compliance, crm, data analysis, erp, linux, negotiation, project management, sales, sql, strategic planning, training",14
39413067,INFORMATION-TECHNOLOGY,"communication, html, java, php, problem solving, project management, sql, training",8
48037995,INFORMATION-TECHNOLOGY,"clinical, customer service, data analysis, excel, medical, patient care, pharmacology",7
15802627,INFORMATION-TECHNOLOGY,marketing,1
51363762,INFORMATION-TECHNOLOGY,"compliance, leadership, project management, structural, training",5
18067556,INFORMATION-TECHNOLOGY,"accounting, analytics, aws, azure, budgeting, compliance, crm, css, data analysis, erp, etl, excel, forecasting, html, linux, marketing, medical, oracle, project management, python, r, risk management, sales, sql, strategic planning, tableau, tax, training",28
27485716,INFORMATION-TECHNOLOGY,"budgeting, business development, compliance, erp, forecasting, leadership, project management, sales, strategic planning, training",10
26480367,INFORMATION-TECHNOLOGY,"html, project management, python, training",4
81761658,INFORMATION-TECHNOLOGY,"communication, hipaa, leadership, linux, project management, sales, training",7
79541391,INFORMATION-TECHNOLOGY,"autocad, compliance, customer service, excel, mechanical, quality control, sales, sap, sql, statistics, training",11
23666211,INFORMATION-TECHNOLOGY,"customer service, leadership, problem solving, quality control, training",5
12467531,TEACHER,"analytics, excel, leadership, photoshop",4
19918523,TEACHER,"communication, customer service, leadership, training",4
62184086,TEACHER,"communication, leadership, problem solving, training",4
28063132,TEACHER,"communication, customer service, nursing, photoshop, sales, training",6
29797594,TEACHER,"leadership, r",2
22408666,TEACHER,"communication, training",2
13087952,TEACHER,"communication, leadership, medical, training",4
15850434,TEACHER,"communication, problem solving, training",3
28772892,TEACHER,"budgeting, communication, compliance, data analysis, leadership, training",6
33704389,TEACHER,"communication, training",2
16210888,TEACHER,"communication, leadership, marketing, training",4
38750659,TEACHER,"communication, compliance, hr, photoshop, recruitment, sales, training",7
90363254,TEACHER,"communication, problem solving, training",3
66906212,TEACHER,"clinical, communication, marketing, spring, training",5
34745915,TEACHER,"analytics, customer service, problem solving, sales",4
34689720,TEACHER,"compliance, customer service, leadership, quality control, training",5
48547319,TEACHER,"communication, training",2
19464810,TEACHER,"accounting, compliance, customer service, excel, hipaa, medical, sales, tax, training",9
28086303,TEACHER,"communication, problem solving, training",3
13855004,TEACHER,"communication, excel, spring",3
35421497,TEACHER,"communication, medical, problem solving, sap, training",5
69005326,TEACHER,"communication, compliance, hipaa, medical, nursing, training",6
18001081,TEACHER,"communication, problem solving",2
14958913,TEACHER,"leadership, medical, nursing, patient care, training",5
13296856,TEACHER,"communication, leadership, problem solving, strategic planning, training",5
63391085,TEACHER,"communication, compliance, excel, leadership, payroll, quickbooks",6
23939133,TEACHER,"compliance, medical, recruitment, training",4
96547039,TEACHER,"communication, training",2
22807104,TEACHER,"accounting, communication, customer service, excel, leadership, nursing, problem solving, sales, training",9
23628651,TEACHER,"communication, illustrator, leadership, marketing, photoshop, problem solving, project management, sales",8
29486525,TEACHER,"communication, problem solving",2
22510753,TEACHER,"communication, excel, leadership, problem solving, training",5
21773106,TEACHER,"communication, leadership, sales, training",4
34465087,TEACHER,"communication, customer service, marketing, sales, training",5
24791126,TEACHER,"php, quality control, r, statistics, training",5
15899269,TEACHER,"clinical, medical, training",3
37402097,TEACHER,"clinical, communication, customer service, medical, patient care, training",6
36206485,TEACHER,"communication, excel, leadership, problem solving, training",5
36569713,TEACHER,communication,1
28013287,TEACHER,"communication, customer service, excel, problem solving, sales, spring",6
29267293,TEACHER,"leadership, training",2
45286020,TEACHER,"data analysis, excel, medical, spring, training",5
13330982,TEACHER,leadership,1
22551979,TEACHER,"communication, excel, leadership, quickbooks, sales, statistics",6
29639533,TEACHER,"r, training",2
49285644,TEACHER,"communication, customer service, excel, leadership, marketing, sales",6
16270906,TEACHER,"accounting, auditing, budgeting, compliance, customer service, leadership, sales",7
